x1,x2,class label
0.7728617702835741,-0.8697958879805691,1
-1.1484738634523883,0.7838414882470985,1
0.6732499800889824,1.4911120661370307,0
0.6155400042668754,-1.0277792618649881,1
-0.35632791378795453,-0.2770142273137524,0
1.1790038932026419,-0.889211864035357,1
-1.0636104649317153,-1.3338291081319675,0
1.0678325738924679,0.5235817625220535,0
-1.2065785791206145,1.1566111460248978,1
-1.095005360894372,0.7350724379148486,1
-1.943319175989703,1.3499188938110172,1
1.2072657786487786,-0.5171823220656748,1
0.6362330278494853,-1.1033735483588023,1
1.7670295035534735,0.393282738013247,0
-1.0853439840864605,0.9586960958150861,1
0.8757973219329327,-1.0484661792669432,1
0.9012460053126451,-0.8132653273464086,1
-1.112963367691989,0.9909106252282261,1
-1.2486792244998124,0.20667375085152093,1
-1.0609977804358928,0.9051470845243489,1
1.2902635392189372,1.749722905046548,0
1.302488846012434,-1.1497517925494127,1
0.2987034987621742,1.6432276753710027,0
0.9476376735699624,-1.5668520500138938,1
0.6285296748086759,0.2934686098371885,0
-1.65780118841945,-0.7698916193145307,0
0.7980923404430058,0.4224338368002385,0
-0.929959029542513,0.36522426182295703,1
-0.7334770235018834,0.6562682945112818,1
-0.13593408749160624,-1.4995483804840182,0
-1.00703109390309,-0.3509169175417814,0
0.43085833044494987,-0.4438890875590858,1
0.9106053833514234,-0.8204904215304887,1
-0.9263044207500389,-0.5120875901779373,0
0.9198369992292186,0.6562319066657477,0
-1.5205781205243412,-1.483723492752824,0
-0.596012571631922,0.6048634243839283,1
1.0281697546052113,-0.7155492225822128,1
0.5435980276358763,-1.2228465514203557,1
-1.0545535131397086,-1.255346565728821,0
-0.9977727727598088,-0.7447407847128535,0
1.0063168736287313,-1.3636371632323292,1
-0.3044003498613342,0.4071443255252956,1
1.2047534158664397,0.49071226521171296,0
0.7940074559250258,-1.565786897510743,1
-1.1063368595782228,1.2115292350419162,1
1.159715351120311,0.3390685835440307,0
1.2143789577575588,0.49257125277746816,0
-1.0434703580000297,0.4634649773573642,1
-0.9033883167741588,-1.5163739241326768,0
-0.5942137433855272,-0.950487043739885,0
-1.045522568525959,-1.1999256519084747,0
0.9230291897628462,0.9862180437375159,0
0.8864345635777892,-0.7948987617100206,1
0.6804842471752792,0.7951619347894161,0
-0.46531583501771506,-0.8844267676292805,0
-0.39215372361805356,-0.7628400693544017,0
0.7806232498939073,-1.0244703766720407,1
-1.4255031105711713,1.1110473375345615,1
1.2688890558585146,1.0441424183535852,0
-0.7924987934696649,-0.16635766096575114,0
1.4403906501857622,-1.0194939145516762,1
-0.5870392609856324,-0.40351781893267075,0
